i,j,component,pair_type,component_status,unsupported_truth,seed,seen_category,train_edges,global_nullity,endpoint_degree_sum,null_projection,regularized_variance,cosine,nmse,catastrophic
51,52,3,within,unwitnessed,1,26,seen2,380,4,12,0.14285714285714288,285.9784459998714,-0.005085272780090337,1.0355997763695808,1
58,65,4,cross,unwitnessed,0,26,seen2,380,4,12,0.0,0.3620940524716616,0.9977004412069043,0.004620663646289153,0
59,66,4,cross,unwitnessed,0,26,seen2,380,4,12,3.8518598887744717e-32,0.3620940524716758,0.9984606973466615,0.0031915630741468424,0
58,59,4,within,unwitnessed,1,26,seen2,380,4,12,0.14285714285714293,285.9784459998442,0.14863129212155254,0.9795710935444668,1
65,66,4,within,unwitnessed,1,26,seen2,380,4,12,0.14285714285714274,285.97844599984427,0.17678137975542013,0.9697930376400915,1
72,79,5,cross,witnessed,0,26,seen2,380,4,12,0.0,0.3620915080874598,0.9978306769515192,0.004518332965145264,0
73,80,5,cross,witnessed,0,26,seen2,380,4,12,0.0,0.3620915080874598,0.9975080399287992,0.005015947541377437,0
72,73,5,within,witnessed,0,26,seen2,380,4,12,0.0,1.6195532531416061,0.9994785514323257,0.0010491213225673106,0
79,80,5,within,witnessed,0,26,seen2,380,4,12,0.0,1.5119498956815585,0.9996386414037463,0.0007413767743637015,0
86,93,6,cross,witnessed,0,26,seen2,380,4,12,0.0,0.36209150808746,0.9988178723845679,0.002364217456707021,0
87,94,6,cross,witnessed,0,26,seen2,380,4,12,0.0,0.36209150808746,0.9982742736531377,0.003448501566558511,0
86,87,6,within,witnessed,0,26,seen2,380,4,12,0.0,1.619553253141608,0.9996163944700082,0.0007807280374276128,0
93,94,6,within,witnessed,0,26,seen2,380,4,12,0.0,1.5119498956815596,0.9996606867065795,0.000699954662312058,0
100,107,7,cross,witnessed,0,26,seen2,380,4,12,0.0,0.36209150808745993,0.9971575507875249,0.00572563260133815,0
101,108,7,cross,witnessed,0,26,seen2,380,4,12,0.0,0.36209150808745993,0.9983101853523946,0.003422367562325791,0
100,101,7,within,witnessed,0,26,seen2,380,4,12,0.0,1.619553253141608,0.9992186063288252,0.0015772507556828124,0
107,108,7,within,witnessed,0,26,seen2,380,4,12,0.0,1.5119498956815591,0.9992078296633505,0.0015839724654868293,0
2,9,0,cross,witnessed,0,27,seen2,380,4,12,0.0,0.36209150808746,0.9982442637190514,0.003566210897441751,0
3,10,0,cross,witnessed,0,27,seen2,380,4,12,0.0,0.3620915080874599,0.9981320010214778,0.003738930698105279,0
2,3,0,within,witnessed,0,27,seen2,380,4,12,0.0,1.6195532531416101,0.9995959614611524,0.0008100926180066738,0
9,10,0,within,witnessed,0,27,seen2,380,4,12,0.0,1.5119498956815618,0.9996590722178958,0.0006917913604676945,0
16,23,1,cross,witnessed,0,27,seen2,380,4,12,0.0,0.3620915080874599,0.9966903323873598,0.006686243863637971,0
17,24,1,cross,witnessed,0,27,seen2,380,4,12,0.0,0.36209150808745993,0.9979597400467661,0.004232720116942633,0
16,17,1,within,witnessed,0,27,seen2,380,4,12,0.0,1.619553253141607,0.9995876945029364,0.0008245027365220256,0
23,24,1,within,witnessed,0,27,seen2,380,4,12,0.0,1.5119498956815591,0.9996200930173526,0.0007598853609452508,0
30,37,2,cross,unwitnessed,0,27,seen2,380,4,12,0.0,0.3620940524716616,0.9981669303269404,0.003662842689699599,0
31,38,2,cross,unwitnessed,0,27,seen2,380,4,12,1.3866695599588098e-32,0.3620940524716474,0.9982656270671216,0.003648382470875599,0
30,31,2,within,unwitnessed,1,27,seen2,380,4,12,0.14285714285714293,285.97844599987144,0.32051236299309876,0.9183350043636413,1
37,38,2,within,unwitnessed,1,27,seen2,380,4,12,0.14285714285714288,285.9784459998714,0.10224729984992076,0.9920433197389947,1
44,51,3,cross,unwitnessed,0,27,seen2,380,4,12,3.8518598887744717e-32,0.3620940524716616,0.997247325561856,0.005501922771859519,0
45,52,3,cross,unwitnessed,0,27,seen2,380,4,12,0.0,0.3620940524716474,0.9982804513776646,0.003436140453675274,0
44,45,3,within,unwitnessed,1,27,seen2,380,4,12,0.14285714285714274,285.97844599987144,0.20385207666146662,0.9587039973086408,1
51,52,3,within,unwitnessed,1,27,seen2,380,4,12,0.14285714285714288,285.9784459998714,0.14352931087208448,0.986477656049825,1
58,65,4,cross,unwitnessed,0,27,seen2,380,4,12,0.0,0.3620940524716616,0.9978435049861352,0.004315280977741934,0
59,66,4,cross,unwitnessed,0,27,seen2,380,4,12,3.8518598887744717e-32,0.3620940524716758,0.9980603469747942,0.0038853046096385905,0
58,59,4,within,unwitnessed,1,27,seen2,380,4,12,0.14285714285714293,285.9784459998442,0.3500346037258374,0.9065185821737368,1
65,66,4,within,unwitnessed,1,27,seen2,380,4,12,0.14285714285714274,285.97844599984427,0.176569126134118,0.9689420558888683,1
72,79,5,cross,unwitnessed,0,27,seen2,380,4,12,3.8518598887744717e-32,0.3620940524716332,0.9977408028387103,0.00453921017418959,0
73,80,5,cross,unwitnessed,0,27,seen2,380,4,12,0.0,0.3620940524716332,0.997494199927731,0.0050087186845314225,0
72,73,5,within,unwitnessed,1,27,seen2,380,4,12,0.14285714285714274,285.97844599961695,0.1028982789474055,0.996042255586993,1
79,80,5,within,unwitnessed,1,27,seen2,380,4,12,0.14285714285714288,285.978445999617,-0.05040982609501122,1.0481160223503638,1
86,93,6,cross,witnessed,0,27,seen2,380,4,12,0.0,0.36209150808746,0.9984738416140528,0.0031526129505048245,0
87,94,6,cross,witnessed,0,27,seen2,380,4,12,0.0,0.36209150808746,0.9980918436309256,0.003846358941723578,0
86,87,6,within,witnessed,0,27,seen2,380,4,12,0.0,1.619553253141608,0.999692468099359,0.0006230925474961614,0
93,94,6,within,witnessed,0,27,seen2,380,4,12,0.0,1.5119498956815596,0.9997599525515128,0.00048039399155448573,0
100,107,7,cross,witnessed,0,27,seen2,380,4,12,0.0,0.36209150808745993,0.9966088308522718,0.007056815435112931,0
101,108,7,cross,witnessed,0,27,seen2,380,4,12,0.0,0.36209150808745993,0.9979755835982858,0.004047987604103885,0
100,101,7,within,witnessed,0,27,seen2,380,4,12,0.0,1.619553253141608,0.9996182331209371,0.0007842627343636125,0
107,108,7,within,witnessed,0,27,seen2,380,4,12,0.0,1.5119498956815591,0.9995603621892005,0.0008881956216539043,0
2,9,0,cross,unwitnessed,0,28,seen2,380,4,12,0.0,0.3620940524716474,0.9963773647488936,0.007246796994874091,0
3,10,0,cross,unwitnessed,0,28,seen2,380,4,12,3.8518598887744717e-32,0.3620940524716616,0.9974403955457776,0.005245966688791345,0
2,3,0,within,unwitnessed,1,28,seen2,380,4,12,0.14285714285714293,285.9784459998442,0.17350094076032885,0.9699736508862741,1
9,10,0,within,unwitnessed,1,28,seen2,380,4,12,0.14285714285714274,285.9784459998443,0.23627550027140082,0.9471362137376677,1
16,23,1,cross,unwitnessed,0,28,seen2,380,4,12,3.8518598887744717e-32,0.3620940524716474,0.9988149115682825,0.0024787186058346906,0
17,24,1,cross,unwitnessed,0,28,seen2,380,4,12,0.0,0.3620940524716332,0.9963447955882402,0.007391655793128362,0
16,17,1,within,unwitnessed,1,28,seen2,380,4,12,0.14285714285714274,285.97844599970784,0.2681360769756455,0.9287630176869776,1
23,24,1,within,unwitnessed,1,28,seen2,380,4,12,0.14285714285714288,285.97844599970796,0.14221827775090934,0.9877071310500302,1
30,37,2,cross,unwitnessed,0,28,seen2,380,4,12,0.0,0.3620940524716616,0.9984461145504266,0.003170059666047451,0
31,38,2,cross,unwitnessed,0,28,seen2,380,4,12,1.3866695599588098e-32,0.3620940524716474,0.9983414167820296,0.0033387779193224517,0
30,31,2,within,unwitnessed,1,28,seen2,380,4,12,0.14285714285714293,285.97844599987144,0.1608716371413047,0.9752160547402622,1
37,38,2,within,unwitnessed,1,28,seen2,380,4,12,0.14285714285714288,285.9784459998714,0.34198315269342894,0.9044786448475232,1
44,51,3,cross,witnessed,0,28,seen2,380,4,12,0.0,0.3620915080874598,0.997799087202213,0.00439927626446315,0
45,52,3,cross,witnessed,0,28,seen2,380,4,12,0.0,0.36209150808745993,0.9980688490455547,0.003858680002491869,0
44,45,3,within,witnessed,0,28,seen2,380,4,12,0.0,1.6195532531416075,0.9993864600818069,0.0012303179541731067,0
51,52,3,within,witnessed,0,28,seen2,380,4,12,0.0,1.5119498956815591,0.9993398797360037,0.001321013786963094,0
58,65,4,cross,witnessed,0,28,seen2,380,4,12,0.0,0.36209150808745993,0.9982124108702763,0.0037430508743992834,0
59,66,4,cross,witnessed,0,28,seen2,380,4,12,0.0,0.3620915080874598,0.9969899511053929,0.006179565449793074,0
58,59,4,within,witnessed,0,28,seen2,380,4,12,0.0,1.619553253141608,0.9996105412934285,0.0007803758212427669,0
65,66,4,within,witnessed,0,28,seen2,380,4,12,0.0,1.51194989568156,0.9996511840294823,0.0007034378068407078,0
72,79,5,cross,witnessed,0,28,seen2,380,4,12,0.0,0.3620915080874598,0.998211933509574,0.0035743126850152026,0
73,80,5,cross,witnessed,0,28,seen2,380,4,12,0.0,0.3620915080874598,0.9976452538150637,0.004704776221369096,0
72,73,5,within,witnessed,0,28,seen2,380,4,12,0.0,1.6195532531416061,0.9995390629634664,0.0009392828165559176,0
79,80,5,within,witnessed,0,28,seen2,380,4,12,0.0,1.5119498956815585,0.9996251742999587,0.0007965969625829452,0
86,93,6,cross,witnessed,0,28,seen2,380,4,12,0.0,0.36209150808746,0.9970538406076775,0.0059177774008796055,0
87,94,6,cross,witnessed,0,28,seen2,380,4,12,0.0,0.36209150808746,0.9961818593340535,0.0076787692388162795,0
86,87,6,within,witnessed,0,28,seen2,380,4,12,0.0,1.619553253141608,0.9995593295796169,0.0008851642074750437,0
93,94,6,within,witnessed,0,28,seen2,380,4,12,0.0,1.5119498956815596,0.9996316054766018,0.0007371678399645451,0
100,107,7,cross,unwitnessed,0,28,seen2,380,4,12,1.2480026039629288e-31,0.3620940524716616,0.9980319563064384,0.004056146298411878,0
101,108,7,cross,unwitnessed,0,28,seen2,380,4,12,2.465190328815662e-32,0.3620940524716474,0.9965366059730397,0.006938466995280052,0
100,101,7,within,unwitnessed,1,28,seen2,380,4,12,0.14285714285714274,285.97844599987144,0.04365810602312041,1.018591862743559,1
107,108,7,within,unwitnessed,1,28,seen2,380,4,12,0.14285714285714288,285.9784459998714,0.05698995938120565,1.0208567450751658,1
2,9,0,cross,unwitnessed,0,29,seen2,380,4,12,0.0,0.3620940524716474,0.998323346312829,0.0033759250432514993,0
3,10,0,cross,unwitnessed,0,29,seen2,380,4,12,3.8518598887744717e-32,0.3620940524716616,0.9979977825151517,0.004251895446465771,0
2,3,0,within,unwitnessed,1,29,seen2,380,4,12,0.14285714285714293,285.9784459998442,0.2083582544456509,0.956837549472525,1
9,10,0,within,unwitnessed,1,29,seen2,380,4,12,0.14285714285714274,285.9784459998443,0.33361012612335633,0.9174647243921672,1
16,23,1,cross,unwitnessed,0,29,seen2,380,4,12,3.8518598887744717e-32,0.3620940524716474,0.9979619945769018,0.004339575543144258,0
17,24,1,cross,unwitnessed,0,29,seen2,380,4,12,0.0,0.3620940524716332,0.9986639856577685,0.002696918092133243,0
16,17,1,within,unwitnessed,1,29,seen2,380,4,12,0.14285714285714274,285.97844599970784,0.3260553471616054,0.9122325459926215,1
23,24,1,within,unwitnessed,1,29,seen2,380,4,12,0.14285714285714288,285.97844599970796,0.1892464658074621,0.9670618892682847,1
30,37,2,cross,unwitnessed,0,29,seen2,380,4,12,0.0,0.3620940524716616,0.9982056351165586,0.0038723541839163107,0
31,38,2,cross,unwitnessed,0,29,seen2,380,4,12,1.3866695599588098e-32,0.3620940524716474,0.9978624474168807,0.004369728296132886,0
30,31,2,within,unwitnessed,1,29,seen2,380,4,12,0.14285714285714293,285.97844599987144,0.18632992019192668,0.9661287349277438,1
37,38,2,within,unwitnessed,1,29,seen2,380,4,12,0.14285714285714288,285.9784459998714,0.1105795498074607,0.9990124547460254,1
44,51,3,cross,unwitnessed,0,29,seen2,380,4,12,3.8518598887744717e-32,0.3620940524716616,0.9986871638200685,0.0026240242104828256,0
45,52,3,cross,unwitnessed,0,29,seen2,380,4,12,0.0,0.3620940524716474,0.996120547459353,0.00780572168320588,0
44,45,3,within,unwitnessed,1,29,seen2,380,4,12,0.14285714285714274,285.97844599987144,0.33233915175611484,0.9140384444325635,1
51,52,3,within,unwitnessed,1,29,seen2,380,4,12,0.14285714285714288,285.9784459998714,0.3443235408968496,0.9086311059905362,1
58,65,4,cross,witnessed,0,29,seen2,380,4,12,0.0,0.36209150808745993,0.9977164341209931,0.0045619230842392,0
59,66,4,cross,witnessed,0,29,seen2,380,4,12,0.0,0.3620915080874598,0.9974432483100552,0.00516349033822743,0
58,59,4,within,witnessed,0,29,seen2,380,4,12,0.0,1.619553253141608,0.9994697869218524,0.0010609053741103102,0
65,66,4,within,witnessed,0,29,seen2,380,4,12,0.0,1.51194989568156,0.999499463199918,0.0010046634040173097,0
72,79,5,cross,witnessed,0,29,seen2,380,4,12,0.0,0.3620915080874598,0.9979346761173056,0.004126443080816891,0
73,80,5,cross,witnessed,0,29,seen2,380,4,12,0.0,0.3620915080874598,0.9977573767514548,0.004673811971098335,0
72,73,5,within,witnessed,0,29,seen2,380,4,12,0.0,1.6195532531416061,0.9995016354130427,0.0010067443542688599,0
79,80,5,within,witnessed,0,29,seen2,380,4,12,0.0,1.5119498956815585,0.9994508701349095,0.0011109157110665343,0
86,93,6,cross,witnessed,0,29,seen2,380,4,12,0.0,0.36209150808746,0.9969223760777268,0.006611535499706624,0
87,94,6,cross,witnessed,0,29,seen2,380,4,12,0.0,0.36209150808746,0.9971383710711216,0.005752863528513785,0
86,87,6,within,witnessed,0,29,seen2,380,4,12,0.0,1.619553253141608,0.9995199114011833,0.000972825028626001,0
93,94,6,within,witnessed,0,29,seen2,380,4,12,0.0,1.5119498956815596,0.9995537360224622,0.0009136253882961398,0
100,107,7,cross,witnessed,0,29,seen2,380,4,12,0.0,0.36209150808745993,0.9983224269090191,0.003513973434196312,0
101,108,7,cross,witnessed,0,29,seen2,380,4,12,0.0,0.36209150808745993,0.9980551428739511,0.0040945148920762476,0
100,101,7,within,witnessed,0,29,seen2,380,4,12,0.0,1.619553253141608,0.9997066288567604,0.0005958387147160147,0
107,108,7,within,witnessed,0,29,seen2,380,4,12,0.0,1.5119498956815591,0.999774045818851,0.000452285534871164,0
2,9,0,cross,unwitnessed,0,30,seen2,380,4,12,0.0,0.3620940524716474,0.9977760487965909,0.0045027508341630934,0
3,10,0,cross,unwitnessed,0,30,seen2,380,4,12,3.8518598887744717e-32,0.3620940524716616,0.9984466326845072,0.00313879986061966,0
2,3,0,within,unwitnessed,1,30,seen2,380,4,12,0.14285714285714293,285.9784459998442,0.20286686460348202,0.9589483757106689,1
9,10,0,within,unwitnessed,1,30,seen2,380,4,12,0.14285714285714274,285.9784459998443,0.16910130887644123,0.9731489158441629,1
16,23,1,cross,unwitnessed,0,30,seen2,380,4,12,3.8518598887744717e-32,0.3620940524716474,0.99678872387911,0.006986058569638087,0
17,24,1,cross,unwitnessed,0,30,seen2,380,4,12,0.0,0.3620940524716332,0.9976367550351694,0.004802226214229371,0
16,17,1,within,unwitnessed,1,30,seen2,380,4,12,0.14285714285714274,285.97844599970784,0.22935638162446056,0.9502425667433123,1
23,24,1,within,unwitnessed,1,30,seen2,380,4,12,0.14285714285714288,285.97844599970796,-0.022410534729820422,1.034630022158395,1
30,37,2,cross,unwitnessed,0,30,seen2,380,4,12,0.0,0.3620940524716616,0.9971243733548639,0.0059275915690434056,0
31,38,2,cross,unwitnessed,0,30,seen2,380,4,12,1.3866695599588098e-32,0.3620940524716474,0.9975006211633847,0.00502083064345847,0
30,31,2,within,unwitnessed,1,30,seen2,380,4,12,0.14285714285714293,285.97844599987144,0.3899824555166914,0.9175879824229867,1
37,38,2,within,unwitnessed,1,30,seen2,380,4,12,0.14285714285714288,285.9784459998714,0.3519553281355958,0.9130669110416904,1
44,51,3,cross,witnessed,0,30,seen2,380,4,12,0.0,0.3620915080874598,0.998522542309529,0.002952841812457356,0
45,52,3,cross,witnessed,0,30,seen2,380,4,12,0.0,0.36209150808745993,0.9975965303576912,0.0048209970063374024,0
44,45,3,within,witnessed,0,30,seen2,380,4,12,0.0,1.6195532531416075,0.9995934266008658,0.000830341722463681,0
51,52,3,within,witnessed,0,30,seen2,380,4,12,0.0,1.5119498956815591,0.999564526814741,0.0008877738058481935,0
58,65,4,cross,witnessed,0,30,seen2,380,4,12,0.0,0.36209150808745993,0.9982123541212501,0.0036389220735045086,0
59,66,4,cross,witnessed,0,30,seen2,380,4,12,0.0,0.3620915080874598,0.997198041881072,0.005602943972251632,0
58,59,4,within,witnessed,0,30,seen2,380,4,12,0.0,1.619553253141608,0.9995596327172214,0.0008805707633255868,0
65,66,4,within,witnessed,0,30,seen2,380,4,12,0.0,1.51194989568156,0.9996622219922257,0.0006757871993683794,0
72,79,5,cross,witnessed,0,30,seen2,380,4,12,0.0,0.3620915080874598,0.9980117389896296,0.0040825020452760815,0
73,80,5,cross,witnessed,0,30,seen2,380,4,12,0.0,0.3620915080874598,0.9972716735505984,0.005463303816907723,0
72,73,5,within,witnessed,0,30,seen2,380,4,12,0.0,1.6195532531416061,0.999598522795041,0.0008070839353897352,0
79,80,5,within,witnessed,0,30,seen2,380,4,12,0.0,1.5119498956815585,0.9996334972915458,0.0007381795803355268,0
86,93,6,cross,witnessed,0,30,seen2,380,4,12,0.0,0.36209150808746,0.9978915953378413,0.004219159577724048,0
87,94,6,cross,witnessed,0,30,seen2,380,4,12,0.0,0.36209150808746,0.9981432559406992,0.0037961497235678744,0
86,87,6,within,witnessed,0,30,seen2,380,4,12,0.0,1.619553253141608,0.999534431279901,0.0009530630254444223,0
93,94,6,within,witnessed,0,30,seen2,380,4,12,0.0,1.5119498956815596,0.9995815686931679,0.0008373519847966304,0
100,107,7,cross,unwitnessed,0,30,seen2,380,4,12,1.2480026039629288e-31,0.3620940524716616,0.9986506087821215,0.0027151884585956782,0
101,108,7,cross,unwitnessed,0,30,seen2,380,4,12,2.465190328815662e-32,0.3620940524716474,0.9960441628022967,0.008001542882192948,0
100,101,7,within,unwitnessed,1,30,seen2,380,4,12,0.14285714285714274,285.97844599987144,-0.05806364701790258,1.0562969755796758,1
107,108,7,within,unwitnessed,1,30,seen2,380,4,12,0.14285714285714288,285.9784459998714,0.3013717265331691,0.9249729087526581,1
2,9,0,cross,unwitnessed,0,31,seen2,380,4,12,0.0,0.3620940524716474,0.9981131820811199,0.0038065370154742066,0
3,10,0,cross,unwitnessed,0,31,seen2,380,4,12,3.8518598887744717e-32,0.3620940524716616,0.9978690955167214,0.004273492079323443,0
2,3,0,within,unwitnessed,1,31,seen2,380,4,12,0.14285714285714293,285.9784459998442,-0.04140518655228911,1.0557129632773596,1
9,10,0,within,unwitnessed,1,31,seen2,380,4,12,0.14285714285714274,285.9784459998443,0.30470741091547815,0.9207084695801369,1
16,23,1,cross,unwitnessed,0,31,seen2,380,4,12,3.8518598887744717e-32,0.3620940524716474,0.9976505088240237,0.004760251919132161,0
17,24,1,cross,unwitnessed,0,31,seen2,380,4,12,0.0,0.3620940524716332,0.9978310223959991,0.004356491638465943,0
16,17,1,within,unwitnessed,1,31,seen2,380,4,12,0.14285714285714274,285.97844599970784,0.2305876363853044,0.9491592984498787,1
23,24,1,within,unwitnessed,1,31,seen2,380,4,12,0.14285714285714288,285.97844599970796,0.24683514711066307,0.9409518571499597,1
30,37,2,cross,witnessed,0,31,seen2,380,4,12,0.0,0.3620915080874599,0.9974158715400764,0.005262697461433089,0
31,38,2,cross,witnessed,0,31,seen2,380,4,12,0.0,0.3620915080874599,0.9977419370637829,0.004646258654473768,0
30,31,2,within,witnessed,0,31,seen2,380,4,12,0.0,1.619553253141607,0.999483269892374,0.0010332110938216087,0
37,38,2,within,witnessed,0,31,seen2,380,4,12,0.0,1.5119498956815591,0.9994899967310492,0.0010197738867147909,0
44,51,3,cross,witnessed,0,31,seen2,380,4,12,0.0,0.3620915080874598,0.99806672038253,0.0038874172141033195,0
45,52,3,cross,witnessed,0,31,seen2,380,4,12,0.0,0.36209150808745993,0.9978382487319251,0.004331645304344824,0
44,45,3,within,witnessed,0,31,seen2,380,4,12,0.0,1.6195532531416075,0.9995820826459857,0.000842391814221993,0
51,52,3,within,witnessed,0,31,seen2,380,4,12,0.0,1.5119498956815591,0.9995255521821147,0.0009493096639460179,0
58,65,4,cross,unwitnessed,0,31,seen2,380,4,12,0.0,0.3620940524716616,0.9973503761634062,0.005331081303917043,0
59,66,4,cross,unwitnessed,0,31,seen2,380,4,12,3.8518598887744717e-32,0.3620940524716758,0.9977728845591314,0.004516777390125216,0
58,59,4,within,unwitnessed,1,31,seen2,380,4,12,0.14285714285714293,285.9784459998442,0.27103068443632367,0.9284313757529081,1
65,66,4,within,unwitnessed,1,31,seen2,380,4,12,0.14285714285714274,285.97844599984427,0.4035579756683055,0.8824172980886456,1
72,79,5,cross,witnessed,0,31,seen2,380,4,12,0.0,0.3620915080874598,0.998235072599134,0.0036706692973684455,0
73,80,5,cross,witnessed,0,31,seen2,380,4,12,0.0,0.3620915080874598,0.9983908414201961,0.003334900945960612,0
