dataset,seed,condition,subgroup,method,wmse,weighted_r2_deltapert,mse,r2_deltapert,pearson_deltactrl
Schmidt,3,EMP3+VAV1,combo_seen1,trainMean,0.11653046585318207,0.3784541439973761,0.017173389401016172,0.30731492561370044,0.6333758904817197
Schmidt,3,EMP3+VAV1,combo_seen1,baseControl,0.20345043394044932,-0.08515634252198279,0.026474091870899857,-0.06782696581834324,
Schmidt,3,JMJD1C+TNFRSF1B,combo_seen1,WitnessCell_v14,0.16343527891502696,-0.31252740059206485,0.022696141329048045,-0.2065643434910427,0.18185725539242975
Schmidt,3,JMJD1C+TNFRSF1B,combo_seen1,WitnessCell_v13,0.16343527891502696,-0.31252740059206485,0.022696141329048045,-0.2065643434910427,0.18185725539242975
Schmidt,3,JMJD1C+TNFRSF1B,combo_seen1,trainMean,0.22513704180817565,-0.8080462077903448,0.026926630264933492,-0.4314641196939626,-0.05118673691661177
Schmidt,3,JMJD1C+TNFRSF1B,combo_seen1,baseControl,0.2010049439451434,-0.6142444785109094,0.023054036436727775,-0.22559063828607795,
Schmidt,3,MGST3+TRIM21,combo_seen1,WitnessCell_v14,0.08321161216844553,0.2775987738444812,0.015164470808586,0.06298541093310384,0.18645899524335244
Schmidt,3,MGST3+TRIM21,combo_seen1,WitnessCell_v13,0.08321161216844553,0.2775987738444812,0.015164470808586,0.06298541093310384,0.18645899524335244
Schmidt,3,MGST3+TRIM21,combo_seen1,trainMean,0.11073004496618329,0.0386976267939686,0.01581524704211295,0.022773864303497704,0.10546496029628447
Schmidt,3,MGST3+TRIM21,combo_seen1,baseControl,0.11660466920400693,-0.012302896354362103,0.01570644324140496,0.02949686505282767,
Schmidt,3,PRKD2+TNFRSF1B,combo_seen1,WitnessCell_v14,0.10982850479816728,-0.007332739113681708,0.014812905394911976,0.055973119575935426,0.5910039242215028
Schmidt,3,PRKD2+TNFRSF1B,combo_seen1,WitnessCell_v13,0.10982850479816728,-0.007332739113681708,0.014812905394911976,0.055973119575935426,0.5910039242215028
Schmidt,3,PRKD2+TNFRSF1B,combo_seen1,trainMean,0.15679824451778065,-0.4381330732725097,0.017732691403500582,-0.13010492546042207,0.2931823043716425
Schmidt,3,PRKD2+TNFRSF1B,combo_seen1,baseControl,0.17124667163869128,-0.57065216468997,0.019495993458909813,-0.24248021540084697,
Schmidt,3,TNFRSF1B+TRAF3IP2,combo_seen1,WitnessCell_v14,0.08520473492235217,0.3153648925102398,0.012247432970292344,0.12453899047443961,0.4849511605125817
Schmidt,3,TNFRSF1B+TRAF3IP2,combo_seen1,WitnessCell_v13,0.08520473492235217,0.3153648925102398,0.012247432970292344,0.12453899047443961,0.4849511605125817
Schmidt,3,TNFRSF1B+TRAF3IP2,combo_seen1,trainMean,0.10145173481173647,0.18481737627429973,0.013443812785121962,0.039020344811524055,0.4018653800635338
Schmidt,3,TNFRSF1B+TRAF3IP2,combo_seen1,baseControl,0.16211479725088657,-0.3026210543661345,0.01625350375927599,-0.1618196926603468,
Schmidt,3,TNFRSF12A+TRAF3IP2,combo_seen1,WitnessCell_v14,0.08920058007446427,0.21835597004707752,0.017605715341884997,0.13633013699815544,0.46201915956728806
Schmidt,3,TNFRSF12A+TRAF3IP2,combo_seen1,WitnessCell_v13,0.08920058007446427,0.21835597004707752,0.017605715341884997,0.13633013699815544,0.46201915956728806
Schmidt,3,TNFRSF12A+TRAF3IP2,combo_seen1,trainMean,0.09936979912416641,0.12924545806556753,0.018356517639876765,0.09949861352660827,0.4111742528532367
Schmidt,3,TNFRSF12A+TRAF3IP2,combo_seen1,baseControl,0.12599710749592422,-0.10408347998758538,0.022145587102432678,-0.08637881548331472,
Schmidt,3,PRKD2+VAV1,combo_seen2,WitnessCell_v14,0.04177796672705568,0.262106590677623,0.01080710754180026,0.16560413755080594,0.5264896753324636
Schmidt,3,PRKD2+VAV1,combo_seen2,WitnessCell_v13,0.04177796672705568,0.262106590677623,0.01080710754180026,0.16560413755080594,0.5264896753324636
Schmidt,3,PRKD2+VAV1,combo_seen2,trainMean,0.039924346171029565,0.29484572325944813,0.010704837369519117,0.17350021966836549,0.5299957264495092
Schmidt,3,PRKD2+VAV1,combo_seen2,baseControl,0.06887776912949084,-0.21653722933733244,0.014799776745307152,-0.14266212616951512,
Schmidt,3,TNFRSF1A+TRAF3IP2,combo_seen2,WitnessCell_v14,0.04070668539059899,0.40255238540354954,0.010948162479076477,0.1947247199943415,0.572435084787495
Schmidt,3,TNFRSF1A+TRAF3IP2,combo_seen2,WitnessCell_v13,0.04070668539059899,0.40255238540354954,0.010948162479076477,0.1947247199943415,0.572435084787495
Schmidt,3,TNFRSF1A+TRAF3IP2,combo_seen2,trainMean,0.039664495722780774,0.41784849033128835,0.013105495860713835,0.036045375740572094,0.5648218753580605
Schmidt,3,TNFRSF1A+TRAF3IP2,combo_seen2,baseControl,0.09418143907709081,-0.38229078530829663,0.01607652311338157,-0.1824839717521105,
Schmidt,3,TRAF3IP2+TRIM21,combo_seen2,WitnessCell_v14,0.053692211503870435,0.1316456429725119,0.012876770450671855,0.06317514695638593,0.31216472947395635
Schmidt,3,TRAF3IP2+TRIM21,combo_seen2,WitnessCell_v13,0.053692211503870435,0.1316456429725119,0.012876770450671855,0.06317514695638593,0.31216472947395635
Schmidt,3,TRAF3IP2+TRIM21,combo_seen2,trainMean,0.05239049896704976,0.15269800273355583,0.012936924229010938,0.0587987736438067,0.31794204682039834
Schmidt,3,TRAF3IP2+TRIM21,combo_seen2,baseControl,0.0702796193902148,-0.13661948350418274,0.014406002248414644,-0.04808119326324278,
Schmidt,3,ABCB10,unseen_single,WitnessCell_v14,0.045650081179713614,0.6595554721696018,0.0020459926537573763,0.1627335286189745,0.35193291529283083
Schmidt,3,ABCB10,unseen_single,WitnessCell_v13,0.045650081179713614,0.6595554721696018,0.0020459926537573763,0.1627335286189745,0.35193291529283083
Schmidt,3,ABCB10,unseen_single,trainMean,0.14774831470605193,-0.10186233929835287,0.0023283329021632636,0.047193512833721196,0.19809689260907318
Schmidt,3,ABCB10,unseen_single,baseControl,0.1478565712921895,-0.10266968424494904,0.0023019889897944426,0.05797403763712494,
Schmidt,3,APOL2,unseen_single,WitnessCell_v14,0.7349011096591795,0.4956670024799885,0.0015425577484142524,0.4259511710815236,0.6108920334710862
Schmidt,3,APOL2,unseen_single,WitnessCell_v13,0.7349011096591795,0.4956670024799885,0.0015425577484142524,0.4259511710815236,0.6108920334710862
Schmidt,3,APOL2,unseen_single,trainMean,2.127193059078027,-0.45980681984017724,0.0025146137836433236,0.06420936320430348,0.11473248167992212
Schmidt,3,APOL2,unseen_single,baseControl,2.1387345330683836,-0.4677272680431397,0.002336637068540157,0.1304417781558721,
Schmidt,3,EMP3,unseen_single,WitnessCell_v14,0.041719053037974546,0.8935861664909732,0.0007473224086605313,0.3339640839077924,0.470738020003736
Schmidt,3,EMP3,unseen_single,WitnessCell_v13,0.041719053037974546,0.8935861664909732,0.0007473224086605313,0.3339640839077924,0.470738020003736
Schmidt,3,EMP3,unseen_single,trainMean,0.5013059773856464,-0.2786937125835123,0.0009454833005563269,0.15735721431850158,0.1781852041880077
Schmidt,3,EMP3,unseen_single,baseControl,0.47184308631721167,-0.2035419783867376,0.0007729212677631043,0.31114962073137453,
Schmidt,3,FOSB,unseen_single,WitnessCell_v14,0.027261059189812892,-0.1169526303424051,0.0022728804577903695,-0.14657585791369843,0.33825350531754067
Schmidt,3,FOSB,unseen_single,WitnessCell_v13,0.027261059189812892,-0.1169526303424051,0.0022728804577903695,-0.14657585791369843,0.33825350531754067
Schmidt,3,FOSB,unseen_single,trainMean,0.026487377638372167,-0.08525299468584024,0.002092252228293649,-0.05545625393770437,0.4173144479531743
Schmidt,3,FOSB,unseen_single,baseControl,0.028233075410957396,-0.15677852512453216,0.0025941276812321656,-0.30863203185707233,
Schmidt,3,LCP2,unseen_single,WitnessCell_v14,0.14401655571604768,0.7628066249241964,0.001315029700052437,0.33898893704970734,0.6741386805079527
Schmidt,3,LCP2,unseen_single,WitnessCell_v13,0.14401655571604768,0.7628066249241964,0.001315029700052437,0.33898893704970734,0.6741386805079527
Schmidt,3,LCP2,unseen_single,trainMean,0.7507266909701554,-0.2364369964644213,0.0019410703845355198,0.024304167356832496,0.3419638235128091
Schmidt,3,LCP2,unseen_single,baseControl,0.7478350160138296,-0.2316744458041664,0.0022100374029326766,-0.11089443288937195,
Schmidt,3,LHX6,unseen_single,WitnessCell_v14,0.023661105125514375,0.8664989374888441,0.0012105127650598204,0.297772944510158,0.5943112202906944
Schmidt,3,LHX6,unseen_single,WitnessCell_v13,0.023661105125514375,0.8664989374888441,0.0012105127650598204,0.297772944510158,0.5943112202906944
Schmidt,3,LHX6,unseen_single,trainMean,0.2211888249852096,-0.24799509551554144,0.0017204258840776189,0.0019687213256014413,0.3081587749850743
Schmidt,3,LHX6,unseen_single,baseControl,0.22307209207415696,-0.2586208949460025,0.0018983551449975663,-0.1012493070899223,
Schmidt,3,MGST3,unseen_single,WitnessCell_v14,0.591108027982758,0.5416242747366292,0.0015463634849737012,0.3773754018859917,0.5548088368808229
Schmidt,3,MGST3,unseen_single,WitnessCell_v13,0.591108027982758,0.5416242747366292,0.0015463634849737012,0.3773754018859917,0.5548088368808229
Schmidt,3,MGST3,unseen_single,trainMean,1.757610065402313,-0.36294171339267556,0.0023063144887040914,0.07139030014128889,0.16060794259317182
Schmidt,3,MGST3,unseen_single,baseControl,1.8086209105589715,-0.4024981599947899,0.0022337590325564663,0.10060387907267554,
Schmidt,3,TNFRSF1B,unseen_single,WitnessCell_v14,0.14870260302528154,0.344577832168832,0.004714958975199956,0.26520371990742864,0.9010767169644612
Schmidt,3,TNFRSF1B,unseen_single,WitnessCell_v13,0.14870260302528154,0.344577832168832,0.004714958975199956,0.26520371990742864,0.9010767169644612
Schmidt,3,TNFRSF1B,unseen_single,trainMean,0.3211535512577823,-0.41551763378524953,0.0069398180338262555,-0.08152637225409087,0.7041341652473263
Schmidt,3,TNFRSF1B,unseen_single,baseControl,0.38536284112122104,-0.6985267479568416,0.00923286193300585,-0.4388826368724221,
Schmidt,3,TNFRSF12A,unseen_single,WitnessCell_v14,0.05022174747777723,0.39088652788963885,0.0010174519598655626,0.029235755229936933,0.5315661482621569
Schmidt,3,TNFRSF12A,unseen_single,WitnessCell_v13,0.05022174747777723,0.39088652788963885,0.0010174519598655626,0.029235755229936933,0.5315661482621569
Schmidt,3,TNFRSF12A,unseen_single,trainMean,0.10213384997313171,-0.2387283816569894,0.0009838147261419302,0.06132948061446586,0.4848614829543966
Schmidt,3,TNFRSF12A,unseen_single,baseControl,0.10339772602474673,-0.25405727738004247,0.0013113951803430807,-0.2512193224425674,
Schmidt,3,EMP3+LCP2,combo_seen0,WitnessCell_v14,0.10423304216287606,0.18010860549494623,0.01761720398518294,-0.0425944001330858,0.20468413624875162
Schmidt,3,EMP3+LCP2,combo_seen0,WitnessCell_v13,0.10423304216287606,0.18010860549494623,0.01761720398518294,-0.0425944001330858,0.20468413624875162
Schmidt,3,EMP3+LCP2,combo_seen0,trainMean,0.1553609089964756,-0.2220603916524737,0.017762138387450575,-0.051171686081410206,0.17651343850717557
Schmidt,3,EMP3+LCP2,combo_seen0,baseControl,0.15861263884298749,-0.24763832033121536,0.018667792109438176,-0.1047686983994891,
Schmidt,3,EMP3+TNFRSF1B,combo_seen0,WitnessCell_v14,0.05965348551074636,0.3991687616831948,0.009580291853201589,0.20082397696451793,0.6664348665609533
Schmidt,3,EMP3+TNFRSF1B,combo_seen0,WitnessCell_v13,0.05965348551074636,0.3991687616831948,0.009580291853201589,0.20082397696451793,0.6664348665609533
Schmidt,3,EMP3+TNFRSF1B,combo_seen0,trainMean,0.11554150400722817,-0.163736608771051,0.012447673583853264,-0.03836943834474593,0.40849242922975804
Schmidt,3,EMP3+TNFRSF1B,combo_seen0,baseControl,0.13366469379076923,-0.34627378101949957,0.015059863801868804,-0.2562750952739976,
Replogle_exp6,1,AHCYL1+FDPS,combo_seen1,WitnessCell_v14,0.003599528809911615,0.6747323209257874,0.0011753041515523547,-0.005189076046294927,0.41463751853908537
Replogle_exp6,1,AHCYL1+FDPS,combo_seen1,WitnessCell_v13,0.003757949436110607,0.6604168057229809,0.0011786930341308288,-0.008087447283549931,0.40961176843280167
Replogle_exp6,1,AHCYL1+FDPS,combo_seen1,trainMean,0.00760900226059525,0.3124204205397024,0.001305407031715171,-0.11646069346472232,0.35763349960877255
Replogle_exp6,1,AHCYL1+FDPS,combo_seen1,baseControl,0.010987064741242506,0.007165316087631157,0.0012077512132164451,-0.03293970714162908,
Replogle_exp6,1,ATM+FDPS,combo_seen1,WitnessCell_v14,0.0060654932969035485,0.4580403134622699,0.0017065193586070606,0.03968299316254065,0.4307425292523833
Replogle_exp6,1,ATM+FDPS,combo_seen1,WitnessCell_v13,0.0063233336976923835,0.43500193950847854,0.0017125697386056469,0.03627823670245922,0.42678953843536827
Replogle_exp6,1,ATM+FDPS,combo_seen1,trainMean,0.01101886706285227,0.01544994824527357,0.0019331001875639996,-0.08782181501513175,0.34869787319145057
Replogle_exp6,1,ATM+FDPS,combo_seen1,baseControl,0.012983623501282949,-0.16010358571683092,0.00204325063053524,-0.14980724938037904,
Replogle_exp6,1,ATR+FDPS,combo_seen1,WitnessCell_v14,0.0025892640710143966,0.7882412406355795,0.0010999801404058865,0.05069681433009876,0.7437206017093893
Replogle_exp6,1,ATR+FDPS,combo_seen1,WitnessCell_v13,0.0026032945570287364,0.787093780110044,0.0011001645766125188,0.05053764247591919,0.7418065475215392
Replogle_exp6,1,ATR+FDPS,combo_seen1,trainMean,0.007043150800328477,0.42398734366642754,0.0013087322957877462,-0.1294601529096322,0.7351624535148155
Replogle_exp6,1,ATR+FDPS,combo_seen1,baseControl,0.01606357419805245,-0.31373334269658093,0.0014310156344778738,-0.23499293364697804,
Replogle_exp6,1,ETAA1+FDPS,combo_seen1,WitnessCell_v14,0.003939326995314629,0.6738662330785076,0.0011785042738980487,-0.2159857233010949,0.38208627118496397
Replogle_exp6,1,ETAA1+FDPS,combo_seen1,WitnessCell_v13,0.004283117863219956,0.6454040589770611,0.001182341536622288,-0.21994502730412324,0.3761442748562434
Replogle_exp6,1,ETAA1+FDPS,combo_seen1,trainMean,0.011670651382907325,0.03379600057011911,0.001292536583745519,-0.3336447457083114,0.3284930976590962
Replogle_exp6,1,ETAA1+FDPS,combo_seen1,baseControl,0.01364727114346289,-0.1298467863953121,0.0012737750318191556,-0.3142864966168841,
Replogle_exp6,1,ETAA1+TOPBP1,combo_seen1,WitnessCell_v14,0.0030981104460301202,0.29051187275806845,0.0010223149085116187,-0.1490263735993813,0.2693145817500567
Replogle_exp6,1,ETAA1+TOPBP1,combo_seen1,WitnessCell_v13,0.0035009177871839,0.19826628271440128,0.0010293247993952205,-0.15690510982268302,0.27188238416098226
Replogle_exp6,1,ETAA1+TOPBP1,combo_seen1,trainMean,0.004061822191701816,0.0698154019418642,0.0010316840299239825,-0.1595567566649414,0.3213293526192027
Replogle_exp6,1,ETAA1+TOPBP1,combo_seen1,baseControl,0.0038065666699096407,0.12827063305105624,0.0009043698580696757,-0.016462549610344768,
Replogle_exp6,1,FDPS+IDI1,combo_seen1,WitnessCell_v14,0.006662495140502408,0.5229851711944862,0.001775158113697926,-0.5294449001330879,0.7298180759984442
Replogle_exp6,1,FDPS+IDI1,combo_seen1,WitnessCell_v13,0.006765175366513489,0.5156335725216963,0.00177713788941058,-0.5311506399450858,0.7280686613070354
Replogle_exp6,1,FDPS+IDI1,combo_seen1,trainMean,0.009352361228672704,0.33039876257437384,0.001723565329725051,-0.4849934680481993,0.7260960680519921
Replogle_exp6,1,FDPS+IDI1,combo_seen1,baseControl,0.02010114633706106,-0.43918226978919894,0.0016732341702102313,-0.4416290293293479,
Replogle_exp6,1,FDPS+LIG4,combo_seen1,WitnessCell_v14,0.005477126475132918,0.6293573675307487,0.0013883847321068434,-0.02619965050205053,0.42014858149260514
Replogle_exp6,1,FDPS+LIG4,combo_seen1,WitnessCell_v13,0.0059711465696749375,0.5959265331023142,0.0013942201193432276,-0.030512772221153783,0.41499282136704857
Replogle_exp6,1,FDPS+LIG4,combo_seen1,trainMean,0.014571031505421328,0.01396370898470134,0.0015922657070472123,-0.17689461306500887,0.33040106348240705
Replogle_exp6,1,FDPS+LIG4,combo_seen1,baseControl,0.016389431537120545,-0.10908924180822543,0.0016090093886715663,-0.18927040475565637,
Replogle_exp6,1,FDPS+MVD,combo_seen1,WitnessCell_v14,0.007093776946165323,0.8131670499067313,0.0020637101547590726,0.2956487801076644,0.8204781090154362
Replogle_exp6,1,FDPS+MVD,combo_seen1,WitnessCell_v13,0.007243697343143079,0.80921850877567,0.002068500898219868,0.2940136832443665,0.8195332464140644
Replogle_exp6,1,FDPS+MVD,combo_seen1,trainMean,0.010556933024849087,0.7219558838770904,0.0023166210366804157,0.20932944510098017,0.7974082876614682
Replogle_exp6,1,FDPS+MVD,combo_seen1,baseControl,0.050302916995337274,-0.32485732943944456,0.0037746298676588977,-0.28829387489154223,
Replogle_exp6,1,FDPS+NHEJ1,combo_seen1,WitnessCell_v14,0.00465751662174276,0.31209133701467906,0.0014526697728030225,-0.18172191445963204,0.3890860851962204
Replogle_exp6,1,FDPS+NHEJ1,combo_seen1,WitnessCell_v13,0.004719416138601667,0.3029488653199853,0.0014887773516705457,-0.21109480981732842,0.3783060053482109
Replogle_exp6,1,FDPS+NHEJ1,combo_seen1,trainMean,0.00755867563089807,-0.11640577360842408,0.001766075046850946,-0.43667172300078994,0.3811662365008734
Replogle_exp6,1,FDPS+NHEJ1,combo_seen1,baseControl,0.007188141076200704,-0.06167834034027364,0.001440977024105671,-0.1722100641860025,
Replogle_exp6,1,FDPS+PMVK,combo_seen1,WitnessCell_v14,0.013957978773903755,0.5562176971497956,0.001654661639931047,-0.871836391772278,0.26112933025698004
Replogle_exp6,1,FDPS+PMVK,combo_seen1,WitnessCell_v13,0.016287900160510932,0.4821397883667826,0.0016741917365703813,-0.8939298184536741,0.25493389169641417
Replogle_exp6,1,FDPS+PMVK,combo_seen1,trainMean,0.03588505057145536,-0.14093527712412213,0.0018700704904758981,-1.1155177075345089,0.10981978385584361
Replogle_exp6,1,FDPS+PMVK,combo_seen1,baseControl,0.030803398138083946,0.020631627059898516,0.0006341753332448858,0.28258899651438296,
Replogle_exp6,1,FDPS+PRKDC,combo_seen1,WitnessCell_v14,0.0035387273974300834,0.9708492947418635,0.0012457587352177472,0.14250028970414352,0.5357899933690192
Replogle_exp6,1,FDPS+PRKDC,combo_seen1,WitnessCell_v13,0.0037739613614188663,0.968911525826428,0.0012505706068293657,0.13918810862421516,0.5321864525066425
Replogle_exp6,1,FDPS+PRKDC,combo_seen1,trainMean,0.008936500036525795,0.9263844740362664,0.0015045091450570623,-0.03560675077136599,0.47841344039004974
Replogle_exp6,1,FDPS+PRKDC,combo_seen1,baseControl,0.1575133590204967,-0.297535805205027,0.0015490825774896924,-0.06628821766968263,
Replogle_exp6,1,FDPS+RAD1,combo_seen1,WitnessCell_v14,0.004395471832145638,0.6906842024410091,0.0014379025374570043,-0.30612704039141225,0.36491474434486365
Replogle_exp6,1,FDPS+RAD1,combo_seen1,WitnessCell_v13,0.004688278389264269,0.6700789756975948,0.0014429920797123428,-0.3107501553729526,0.3596273446254392
Replogle_exp6,1,FDPS+RAD1,combo_seen1,trainMean,0.009630761385360374,0.32226920049242813,0.0014775378443048852,-0.34212999934006505,0.36539579170354436
Replogle_exp6,1,FDPS+RAD1,combo_seen1,baseControl,0.01801214759600243,-0.26754123611072456,0.0013350007908133324,-0.21265564695990524,
Replogle_exp6,1,FDPS+RAD9A,combo_seen1,WitnessCell_v14,0.0030669362212143786,0.6915718362588005,0.0009655813982973582,0.1851590042235539,0.6757512979860016
Replogle_exp6,1,FDPS+RAD9A,combo_seen1,WitnessCell_v13,0.003261268917258779,0.6720286595271636,0.0009687535619835819,0.18248205847728505,0.6735926411670621
Replogle_exp6,1,FDPS+RAD9A,combo_seen1,trainMean,0.0077178328599786334,0.2238518034384941,0.0010427857017073884,0.12000734370090327,0.6607113478095953
Replogle_exp6,1,FDPS+RAD9A,combo_seen1,baseControl,0.012098026101002819,-0.2166447901378059,0.001687934347760623,-0.4244248151008474,
